S.No.,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,ActiveCases,recoveryRate,MortalityRate
10564,14-01-2021,08:00 AM,Jammu and Kashmir,119344,1912,122885,1629,97.11844407,1.555926273
10565,14-01-2021,08:00 AM,Jharkhand,114836,1048,117240,1356,97.94950529,0.893892869
10566,14-01-2021,08:00 AM,Karnataka,908494,12152,929552,8906,97.73460764,1.307296418
10567,14-01-2021,08:00 AM,Kerala,756817,3373,825769,65579,91.64996506,0.408467743
10568,14-01-2021,08:00 AM,Lakshadweep,0,0,0,0,#DIV/0!,#DIV/0!
10569,14-01-2021,08:00 AM,Ladakh,9375,128,9639,136,97.26112667,1.327938583
10570,14-01-2021,08:00 AM,Madhya Pradesh,238983,3732,250009,7294,95.58975877,1.492746261
10571,14-01-2021,08:00 AM,Maharashtra,1874279,50221,1978044,53544,94.75416118,2.538922289
10572,14-01-2021,08:00 AM,Manipur,27935,365,28769,469,97.10104627,1.268726754
10573,14-01-2021,08:00 AM,Meghalaya,13365,144,13669,160,97.77598947,1.053478674
10574,14-01-2021,08:00 AM,Mizoram,4200,9,4310,101,97.44779582,0.208816705
10575,14-01-2021,08:00 AM,Nagaland,11814,86,12003,103,98.42539365,0.716487545
10576,14-01-2021,08:00 AM,Odisha,328622,1895,332541,2024,98.8214987,0.569854544
10577,14-01-2021,08:00 AM,Puducherry,37607,639,38524,278,97.61966566,1.658706261
10578,14-01-2021,08:00 AM,Punjab,161457,5463,169737,2817,95.121865,3.218508634
10579,14-01-2021,08:00 AM,Rajasthan,305569,2742,314091,5780,97.28677358,0.872995406
10580,14-01-2021,08:00 AM,Sikkim,5564,129,6004,311,92.6715523,2.148567622
10581,14-01-2021,08:00 AM,Tamil Nadu,809392,12242,828287,6653,97.71878588,1.477990117
10582,14-01-2021,08:00 AM,Telengana,284849,1572,290916,4495,97.91451828,0.540362166
10583,14-01-2021,08:00 AM,Tripura,32886,389,33320,45,98.69747899,1.167466987
10584,14-01-2021,08:00 AM,Uttarakhand,90025,1593,94170,2552,95.5983859,1.691621536
10585,14-01-2021,08:00 AM,Uttar Pradesh,575980,8529,594641,10132,96.86180401,1.434310786
10586,14-01-2021,08:00 AM,West Bengal,545499,9993,562795,7303,96.9267673,1.775602129
10587,15-01-2021,08:00 AM,Andhra Pradesh,876140,7138,885616,2338,98.9300103,0.805992665
10588,15-01-2021,08:00 AM,Andaman and Nicobar Islands,4891,62,4976,23,98.29180064,1.245980707
10589,15-01-2021,08:00 AM,Arunachal Pradesh,16674,56,16798,68,99.26181688,0.333373021
10590,15-01-2021,08:00 AM,Assam,212706,1065,216762,2991,98.12882332,0.49132228
10591,15-01-2021,08:00 AM,Bihar,251278,1447,256895,4170,97.81350357,0.563265147
10592,15-01-2021,08:00 AM,Chandigarh,19835,330,20438,273,97.04961347,1.614639397
10593,15-01-2021,08:00 AM,Chhattisgarh,281136,3537,292091,7418,96.2494565,1.210923993
10594,15-01-2021,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,3377,2,3385,6,99.76366322,0.059084195
10595,15-01-2021,08:00 AM,Delhi,617930,10722,631589,2937,97.83735942,1.69762298
10596,15-01-2021,08:00 AM,Goa,50582,752,52182,848,96.93380859,1.441109961
10597,15-01-2021,08:00 AM,Gujarat,242901,4357,254314,7056,95.51224077,1.713236393
10598,15-01-2021,08:00 AM,Haryana,260565,2972,265803,2266,98.02936761,1.118121315
10599,15-01-2021,08:00 AM,Himachal Pradesh,54977,963,56751,811,96.87406389,1.696886398
10600,15-01-2021,08:00 AM,Jammu and Kashmir,119581,1915,122964,1468,97.24878826,1.557366384
10601,15-01-2021,08:00 AM,Jharkhand,115009,1048,117384,1327,97.97672596,0.892796293
10602,15-01-2021,08:00 AM,Karnataka,909058,12155,929960,8747,97.75237645,1.307045464
10603,15-01-2021,08:00 AM,Kerala,761154,3392,831259,66713,91.5664071,0.408055732
10604,15-01-2021,08:00 AM,Lakshadweep,0,0,0,0,#DIV/0!,#DIV/0!
10605,15-01-2021,08:00 AM,Ladakh,9404,128,9646,114,97.49118806,1.326974912
10606,15-01-2021,08:00 AM,Madhya Pradesh,239581,3740,250429,7108,95.66823331,1.493437262
10607,15-01-2021,08:00 AM,Maharashtra,1877588,50291,1981623,53744,94.75001047,2.537869211
10608,15-01-2021,08:00 AM,Manipur,27976,365,28787,446,97.18275611,1.267933442
10609,15-01-2021,08:00 AM,Meghalaya,13382,144,13687,161,97.7716081,1.052093227
10610,15-01-2021,08:00 AM,Mizoram,4205,9,4310,96,97.5638051,0.208816705
10611,15-01-2021,08:00 AM,Nagaland,11825,86,12035,124,98.25508932,0.714582468
10612,15-01-2021,08:00 AM,Odisha,328832,1896,332763,2035,98.81867876,0.569774885
10613,15-01-2021,08:00 AM,Puducherry,37629,640,38567,298,97.5678689,1.659449789
10614,15-01-2021,08:00 AM,Punjab,161710,5473,169950,2767,95.15151515,3.220358929
10615,15-01-2021,08:00 AM,Rajasthan,305953,2744,314372,5675,97.32196252,0.872851272
10616,15-01-2021,08:00 AM,Sikkim,5719,130,6011,162,95.14223923,2.162701714
10617,15-01-2021,08:00 AM,Tamil Nadu,810218,12246,828952,6488,97.74003802,1.477286984
10618,15-01-2021,08:00 AM,Telengana,285102,1574,291118,4442,97.93348402,0.540674228
10619,15-01-2021,08:00 AM,Tripura,32890,390,33325,45,98.69467367,1.170292573
10620,15-01-2021,08:00 AM,Uttarakhand,90218,1596,94324,2510,95.64691913,1.692040202
10621,15-01-2021,08:00 AM,Uttar Pradesh,576519,8543,595142,10080,96.87083083,1.43545574
10622,15-01-2021,08:00 AM,West Bengal,546193,10010,563475,7272,96.93296065,1.77647633
10623,16-01-2021,08:00 AM,Andhra Pradesh,876372,7139,885710,2199,98.94570458,0.806020029
10624,16-01-2021,08:00 AM,Andaman and Nicobar Islands,4895,62,4979,22,98.31291424,1.245229966
10625,16-01-2021,08:00 AM,Arunachal Pradesh,16682,56,16802,64,99.28579931,0.333293656
10626,16-01-2021,08:00 AM,Assam,212748,1066,216777,2963,98.14140799,0.491749586
10627,16-01-2021,08:00 AM,Bihar,251632,1449,257193,4112,97.83781052,0.563390139
10628,16-01-2021,08:00 AM,Chandigarh,19868,330,20464,266,97.08756841,1.612587959
10629,16-01-2021,08:00 AM,Chhattisgarh,282145,3544,292612,6923,96.42290815,1.211160171
10630,16-01-2021,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,3377,2,3388,9,99.67532468,0.059031877
10631,16-01-2021,08:00 AM,Delhi,618357,10732,631884,2795,97.85925898,1.698413
10632,16-01-2021,08:00 AM,Goa,50643,753,52262,866,96.90214688,1.44081742
10633,16-01-2021,08:00 AM,Gujarat,243639,4360,254849,6850,95.60131686,1.710816994
10634,16-01-2021,08:00 AM,Haryana,260801,2979,265964,2184,98.05875983,1.120076401
10635,16-01-2021,08:00 AM,Himachal Pradesh,55072,963,56802,767,96.95433259,1.695362839
10636,16-01-2021,08:00 AM,Jammu and Kashmir,119760,1920,123108,1428,97.28043669,1.559606199
10637,16-01-2021,08:00 AM,Jharkhand,115142,1049,117480,1289,98.00987402,0.892917943
10638,16-01-2021,08:00 AM,Karnataka,909701,12158,930668,8809,97.74710208,1.306373487
10639,16-01-2021,08:00 AM,Kerala,765757,3415,836883,67711,91.50108199,0.40806182
10640,16-01-2021,08:00 AM,Lakshadweep,0,0,0,0,#DIV/0!,#DIV/0!
10641,16-01-2021,08:00 AM,Ladakh,9416,128,9648,104,97.59535655,1.326699834
10642,16-01-2021,08:00 AM,Madhya Pradesh,240155,3746,250858,6957,95.73344282,1.49327508
10643,16-01-2021,08:00 AM,Maharashtra,1881088,50336,1984768,53344,94.77621566,2.536115052
10644,16-01-2021,08:00 AM,Manipur,28010,365,28811,436,97.21981188,1.266877234
10645,16-01-2021,08:00 AM,Meghalaya,13386,144,13691,161,97.77225915,1.051785845
10646,16-01-2021,08:00 AM,Mizoram,4225,9,4314,80,97.93694947,0.208623088
10647,16-01-2021,08:00 AM,Nagaland,11847,88,12039,104,98.40518315,0.730957721
10648,16-01-2021,08:00 AM,Odisha,329088,1898,332949,1963,98.84036294,0.570057276
10649,16-01-2021,08:00 AM,Puducherry,37661,640,38595,294,97.57999741,1.658245887
10650,16-01-2021,08:00 AM,Punjab,161967,5485,170191,2739,95.16778208,3.222849622
10651,16-01-2021,08:00 AM,Rajasthan,306330,2744,314682,5608,97.34589204,0.871991407
10652,16-01-2021,08:00 AM,Sikkim,5731,130,6024,163,95.13612218,2.158034529
10653,16-01-2021,08:00 AM,Tamil Nadu,811023,12251,829573,6299,97.76390987,1.476783839
10654,16-01-2021,08:00 AM,Telengana,285519,1575,291367,4273,97.99290929,0.540555382
10655,16-01-2021,08:00 AM,Tripura,32897,391,33329,41,98.7038315,1.17315251
10656,16-01-2021,08:00 AM,Uttarakhand,90457,1602,94465,2406,95.75715874,1.695866194
10657,16-01-2021,08:00 AM,Uttar Pradesh,577475,8558,595614,9581,96.95457125,1.436836609
10658,16-01-2021,08:00 AM,West Bengal,546849,10026,564098,7223,96.94219799,1.777350744
10659,17-01-2021,08:00 AM,Andhra Pradesh,876698,7139,885824,1987,98.96977278,0.805916299
10660,17-01-2021,08:00 AM,Andaman and Nicobar Islands,4895,62,4982,25,98.25371337,1.244480128
10661,17-01-2021,08:00 AM,Arunachal Pradesh,16690,56,16808,62,99.29795336,0.333174679
10662,17-01-2021,08:00 AM,Assam,212809,1070,216809,2930,98.15505814,0.493521948
10663,17-01-2021,08:00 AM,Bihar,251975,1453,257474,4046,97.86425037,0.564328825
10664,17-01-2021,08:00 AM,Chandigarh,19935,330,20503,238,97.22967371,1.609520558
10665,17-01-2021,08:00 AM,Chhattisgarh,282760,3551,293178,6867,96.44652737,1.211209572
10666,17-01-2021,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,3377,2,3388,9,99.67532468,0.059031877
10667,17-01-2021,08:00 AM,Delhi,618754,10738,632183,2691,97.87577331,1.698558803
10668,17-01-2021,08:00 AM,Goa,50712,756,52345,877,96.88031331,1.444264018
10669,17-01-2021,08:00 AM,Gujarat,244403,4363,255354,6588,95.71144372,1.708608442
10670,17-01-2021,08:00 AM,Haryana,261019,2983,266131,2129,98.07914148,1.120876561
10671,17-01-2021,08:00 AM,Himachal Pradesh,55154,964,56873,755,96.97747613,1.69500466
10672,17-01-2021,08:00 AM,Jammu and Kashmir,120016,1921,123217,1280,97.40214418,1.55903812
10673,17-01-2021,08:00 AM,Jharkhand,115300,1050,117599,1249,98.0450514,0.892864735
10674,17-01-2021,08:00 AM,Karnataka,910377,12162,931252,8713,97.75839408,1.305983772
10675,17-01-2021,08:00 AM,Kerala,770768,3442,842843,68633,91.44858532,0.408379734
10676,17-01-2021,08:00 AM,Lakshadweep,0,0,0,0,#DIV/0!,#DIV/0!
10677,17-01-2021,08:00 AM,Ladakh,9428,128,9649,93,97.70960721,1.326562338
10678,17-01-2021,08:00 AM,Madhya Pradesh,240948,3751,251223,6524,95.91000824,1.493095775
10679,17-01-2021,08:00 AM,Maharashtra,1884127,50388,1987678,53163,94.79035337,2.535018247
10680,17-01-2021,08:00 AM,Manipur,28089,366,28835,380,97.41286631,1.269290792
10681,17-01-2021,08:00 AM,Meghalaya,13401,144,13693,148,97.86752355,1.051632221
10682,17-01-2021,08:00 AM,Mizoram,4228,9,4322,85,97.82508098,0.208236927
10683,17-01-2021,08:00 AM,Nagaland,11849,88,12054,117,98.29931973,0.730048117
10684,17-01-2021,08:00 AM,Odisha,329318,1899,333127,1910,98.85659223,0.570052863
10685,17-01-2021,08:00 AM,Puducherry,37683,642,38611,286,97.59653985,1.662738598
10686,17-01-2021,08:00 AM,Punjab,162289,5499,170366,2578,95.25903056,3.227756712
10687,17-01-2021,08:00 AM,Rajasthan,306888,2746,314920,5286,97.44951099,0.871967484
10688,17-01-2021,08:00 AM,Sikkim,5741,130,6029,158,95.22308841,2.156244817
10689,17-01-2021,08:00 AM,Tamil Nadu,811798,12257,830183,6128,97.78542803,1.476421464
10690,17-01-2021,08:00 AM,Telengana,285898,1577,291666,4191,98.02239548,0.54068695
10691,17-01-2021,08:00 AM,Tripura,32902,391,33331,38,98.7129099,1.173082116
10692,17-01-2021,08:00 AM,Uttarakhand,90736,1606,94691,2349,95.8232567,1.696042919
10693,17-01-2021,08:00 AM,Uttar Pradesh,578405,8570,596137,9162,97.02551595,1.437589011
10694,17-01-2021,08:00 AM,West Bengal,547515,10041,564707,7151,96.95558936,1.778090231
10695,18-01-2021,08:00 AM,Andhra Pradesh,876949,7140,885985,1896,98.98011817,0.805882718
10696,18-01-2021,08:00 AM,Andaman and Nicobar Islands,4896,62,4983,25,98.25406382,1.244230383
10697,18-01-2021,08:00 AM,Arunachal Pradesh,16697,56,16811,58,99.32187258,0.333115222
10698,18-01-2021,08:00 AM,Assam,212839,1073,216831,2919,98.15893484,0.49485544
10699,18-01-2021,08:00 AM,Bihar,252331,1457,257610,3822,97.95077831,0.565583634
10700,18-01-2021,08:00 AM,Chandigarh,19978,330,20537,229,97.27808346,1.606855919
10701,18-01-2021,08:00 AM,Chhattisgarh,283111,3558,293501,6832,96.45997799,1.212261628
10702,18-01-2021,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,3377,2,3390,11,99.61651917,0.05899705
10703,18-01-2021,08:00 AM,Delhi,619139,10746,632429,2544,97.89857834,1.699163068
10704,18-01-2021,08:00 AM,Goa,50771,756,52405,878,96.88197691,1.442610438
10705,18-01-2021,08:00 AM,Gujarat,245107,4365,255872,6400,95.79281828,1.705931091
10706,18-01-2021,08:00 AM,Haryana,261230,2985,266309,2094,98.09281699,1.120878378
10707,18-01-2021,08:00 AM,Himachal Pradesh,55280,966,56943,697,97.07953568,1.696433275
10708,18-01-2021,08:00 AM,Jammu and Kashmir,120198,1921,123343,1224,97.45019985,1.557445498
10709,18-01-2021,08:00 AM,Jharkhand,115411,1050,117686,1225,98.06688986,0.89220468
10710,18-01-2021,08:00 AM,Karnataka,911232,12166,931997,8599,97.77198854,1.305369009
10711,18-01-2021,08:00 AM,Kerala,775176,3463,847848,69209,91.42865231,0.408445854
10712,18-01-2021,08:00 AM,Lakshadweep,0,0,0,0,#DIV/0!,#DIV/0!
10713,18-01-2021,08:00 AM,Ladakh,9437,128,9656,91,97.73198012,1.325600663
10714,18-01-2021,08:00 AM,Madhya Pradesh,241426,3753,251578,6399,95.964671,1.49178386
10715,18-01-2021,08:00 AM,Maharashtra,1886469,50438,1990759,53852,94.76129456,2.533606529
10716,18-01-2021,08:00 AM,Manipur,28147,366,28856,343,97.542972,1.268367064
10717,18-01-2021,08:00 AM,Meghalaya,13412,144,13704,148,97.86923526,1.050788091
10718,18-01-2021,08:00 AM,Mizoram,4235,9,4323,79,97.96437659,0.208188758
10719,18-01-2021,08:00 AM,Nagaland,11854,88,12058,116,98.30817714,0.729805938
10720,18-01-2021,08:00 AM,Odisha,329546,1900,333310,1864,98.87072095,0.570039903
10721,18-01-2021,08:00 AM,Puducherry,37720,642,38646,284,97.60389174,1.661232728
10722,18-01-2021,08:00 AM,Punjab,162484,5504,170605,2617,95.2398816,3.226165704
10723,18-01-2021,08:00 AM,Rajasthan,307384,2747,315181,5050,97.52618337,0.871562689
10724,18-01-2021,08:00 AM,Sikkim,5747,130,6038,161,95.18052335,2.153030805
10725,18-01-2021,08:00 AM,Tamil Nadu,812568,12264,830772,5940,97.80878508,1.476217301
10726,18-01-2021,08:00 AM,Telengana,286244,1579,291872,4049,98.07175748,0.540990571
10727,18-01-2021,08:00 AM,Tripura,32902,391,33332,39,98.7099484,1.173046922
10728,18-01-2021,08:00 AM,Uttarakhand,90838,1611,94803,2354,95.8176429,1.699313313
10729,18-01-2021,08:00 AM,Uttar Pradesh,579071,8576,596528,8881,97.0735657,1.437652549
10730,18-01-2021,08:00 AM,West Bengal,548136,10053,565272,7083,96.96853904,1.778435868
10731,19-01-2021,08:00 AM,Andhra Pradesh,877212,7141,886066,1713,99.00075164,0.805921906
10732,19-01-2021,08:00 AM,Andaman and Nicobar Islands,4897,62,4988,29,98.17562149,1.24298316
10733,19-01-2021,08:00 AM,Arunachal Pradesh,16699,56,16812,57,99.32786105,0.333095408
10734,19-01-2021,08:00 AM,Assam,212978,1075,216864,2811,98.20809355,0.495702376
10735,19-01-2021,08:00 AM,Bihar,253007,1460,257775,3308,98.1503249,0.566385414
10736,19-01-2021,08:00 AM,Chandigarh,20031,330,20564,203,97.40809181,1.604746158
10737,19-01-2021,08:00 AM,Chhattisgarh,284412,3565,293972,5995,96.7479896,1.212700529
10738,19-01-2021,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,3377,2,3390,11,99.61651917,0.05899705
10739,19-01-2021,08:00 AM,Delhi,619501,10754,632590,2335,97.9308873,1.699995258
10740,19-01-2021,08:00 AM,Goa,50837,756,52458,865,96.90990888,1.441152922
10741,19-01-2021,08:00 AM,Gujarat,245807,4367,256367,6193,95.88090511,1.703417367
10742,19-01-2021,08:00 AM,Haryana,261510,2989,266428,1929,98.15409792,1.121879082
10743,19-01-2021,08:00 AM,Himachal Pradesh,55383,967,56978,628,97.20067394,1.697146267
10744,19-01-2021,08:00 AM,Jammu and Kashmir,120392,1922,123425,1111,97.54263723,1.557220984
10745,19-01-2021,08:00 AM,Jharkhand,115542,1054,117786,1190,98.09484998,0.89484319
10746,19-01-2021,08:00 AM,Karnataka,912205,12175,932432,8052,97.83072653,1.305725243
10747,19-01-2021,08:00 AM,Kerala,779097,3480,851194,68617,91.529898,0.408837468
10748,19-01-2021,08:00 AM,Lakshadweep,0,0,14,14,0,0
10749,19-01-2021,08:00 AM,Ladakh,9448,128,9657,81,97.8357668,1.325463394
10750,19-01-2021,08:00 AM,Madhya Pradesh,241966,3756,251882,6160,96.06323596,1.491174439
10751,19-01-2021,08:00 AM,Maharashtra,1890323,50473,1992683,51887,94.86320704,2.532916676
10752,19-01-2021,08:00 AM,Manipur,28205,366,28867,296,97.70672394,1.267883743
10753,19-01-2021,08:00 AM,Meghalaya,13415,144,13707,148,97.86970161,1.050558109
10754,19-01-2021,08:00 AM,Mizoram,4241,9,4329,79,97.96719797,0.207900208
10755,19-01-2021,08:00 AM,Nagaland,11858,88,12061,115,98.31688915,0.729624409
10756,19-01-2021,08:00 AM,Odisha,329801,1901,333444,1742,98.90746272,0.570110723
10757,19-01-2021,08:00 AM,Puducherry,37740,643,38669,286,97.59755877,1.662830691
10758,19-01-2021,08:00 AM,Punjab,162762,5509,170729,2458,95.33354029,3.226751167
10759,19-01-2021,08:00 AM,Rajasthan,308010,2750,315394,4634,97.65880137,0.871925274
10760,19-01-2021,08:00 AM,Sikkim,5756,130,6038,152,95.32957933,2.153030805
10761,19-01-2021,08:00 AM,Tamil Nadu,813326,12272,831323,5725,97.83513749,1.476201188
10762,19-01-2021,08:00 AM,Telengana,286542,1581,292128,4005,98.08782452,0.541201117
10763,19-01-2021,08:00 AM,Tripura,32905,391,33335,39,98.7100645,1.172941353
10764,19-01-2021,08:00 AM,Uttarakhand,91170,1617,94923,2136,96.04626908,1.703485983
10765,19-01-2021,08:00 AM,Uttar Pradesh,579693,8580,596904,8631,97.11662177,1.437417072
10766,19-01-2021,08:00 AM,West Bengal,548705,10063,565661,6893,97.00244493,1.778980697
10767,20-01-2021,08:00 AM,Andhra Pradesh,877443,7142,886245,1660,99.00682091,0.805871965
10768,20-01-2021,08:00 AM,Andaman and Nicobar Islands,4897,62,4989,30,98.15594307,1.242734015
10769,20-01-2021,08:00 AM,Arunachal Pradesh,16707,56,16815,52,99.35771632,0.33303598
10770,20-01-2021,08:00 AM,Assam,213084,1075,216887,2728,98.24655235,0.495649808
10771,20-01-2021,08:00 AM,Bihar,253289,1461,257991,3241,98.1774558,0.566298824
10772,20-01-2021,08:00 AM,Chandigarh,20080,330,20595,185,97.49939306,1.602330663
10773,20-01-2021,08:00 AM,Chhattisgarh,284848,3575,294355,5932,96.77022643,1.214519882
10774,20-01-2021,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,3380,2,3391,9,99.67561191,0.058979652
10775,20-01-2021,08:00 AM,Delhi,619723,10764,632821,2334,97.93022039,1.70095493
10776,20-01-2021,08:00 AM,Goa,50952,756,52570,862,96.92219897,1.438082557
10777,20-01-2021,08:00 AM,Gujarat,246516,4369,256852,5967,95.97589273,1.700979552
10778,20-01-2021,08:00 AM,Haryana,261751,2993,266581,1837,98.18816795,1.122735679
10779,20-01-2021,08:00 AM,Himachal Pradesh,55468,967,57019,584,97.27985408,1.695925919
10780,20-01-2021,08:00 AM,Jammu and Kashmir,120512,1923,123538,1103,97.55055125,1.556606065
10781,20-01-2021,08:00 AM,Jharkhand,115683,1057,117887,1147,98.13041302,0.896621341
10782,20-01-2021,08:00 AM,Karnataka,913012,12181,933077,7884,97.84958798,1.30546568
10783,20-01-2021,08:00 AM,Kerala,783393,3506,857380,70481,91.37057081,0.408920199
10784,20-01-2021,08:00 AM,Lakshadweep,0,0,21,21,0,0
10785,20-01-2021,08:00 AM,Ladakh,9454,129,9662,79,97.8472366,1.335127303
10786,20-01-2021,08:00 AM,Madhya Pradesh,242691,3763,252186,5732,96.23492184,1.492152618
10787,20-01-2021,08:00 AM,Maharashtra,1894839,50523,1994977,49615,94.98049351,2.5325104
10788,20-01-2021,08:00 AM,Manipur,28298,367,28900,235,97.91695502,1.269896194
10789,20-01-2021,08:00 AM,Meghalaya,13433,144,13710,133,97.97957695,1.050328228
10790,20-01-2021,08:00 AM,Mizoram,4258,9,4334,67,98.24642363,0.20766036
10791,20-01-2021,08:00 AM,Nagaland,11866,88,12066,112,98.34244986,0.729322062
10792,20-01-2021,08:00 AM,Odisha,330051,1902,333566,1613,98.94623553,0.570201999
10793,20-01-2021,08:00 AM,Puducherry,37766,643,38706,297,97.57143595,1.661241151
10794,20-01-2021,08:00 AM,Punjab,163009,5516,170937,2412,95.36203397,3.226919859
10795,20-01-2021,08:00 AM,Rajasthan,308547,2752,315603,4304,97.76427981,0.871981572
10796,20-01-2021,08:00 AM,Sikkim,5765,131,6052,156,95.25776603,2.164573695
10797,20-01-2021,08:00 AM,Tamil Nadu,814098,12281,831866,5487,97.86407907,1.476319503
10798,20-01-2021,08:00 AM,Telengana,286893,1583,292395,3919,98.11829888,0.541390927
10799,20-01-2021,08:00 AM,Tripura,32907,391,33336,38,98.71310295,1.172906168
10800,20-01-2021,08:00 AM,Uttarakhand,91428,1619,95039,1992,96.20050716,1.70351119
10801,20-01-2021,08:00 AM,Uttar Pradesh,580482,8584,597238,8172,97.19441831,1.437282959
10802,20-01-2021,08:00 AM,West Bengal,549218,10074,566073,6781,97.02246883,1.779629129
10803,21-01-2021,08:00 AM,Andhra Pradesh,877639,7142,886418,1637,99.00960946,0.805714685
10804,21-01-2021,08:00 AM,Andaman and Nicobar Islands,4900,62,4991,29,98.17671809,1.242236025
10805,21-01-2021,08:00 AM,Arunachal Pradesh,16713,56,16815,46,99.39339875,0.33303598
10806,21-01-2021,08:00 AM,Assam,213179,1077,216919,2663,98.27585412,0.496498693
10807,21-01-2021,08:00 AM,Bihar,253569,1464,258176,3143,98.21555838,0.567055032
10808,21-01-2021,08:00 AM,Chandigarh,20122,330,20623,171,97.57067352,1.600155167
10809,21-01-2021,08:00 AM,Chhattisgarh,285566,3585,294949,5798,96.81877206,1.215464368
10810,21-01-2021,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,3380,2,3393,11,99.61685824,0.058944887
10811,21-01-2021,08:00 AM,Delhi,620128,10774,633049,2147,97.95892577,1.701921968
10812,21-01-2021,08:00 AM,Goa,51036,756,52657,865,96.92158687,1.435706554
10813,21-01-2021,08:00 AM,Gujarat,247223,4371,257342,5748,96.06787854,1.698517926
10814,21-01-2021,08:00 AM,Haryana,261955,2997,266686,1734,98.22600361,1.123793525
10815,21-01-2021,08:00 AM,Himachal Pradesh,55540,967,57082,575,97.29862303,1.694054168
10816,21-01-2021,08:00 AM,Jammu and Kashmir,120625,1923,123647,1099,97.55594555,1.555233851
10817,21-01-2021,08:00 AM,Jharkhand,115853,1057,118012,1102,98.17052503,0.895671627
10818,21-01-2021,08:00 AM,Karnataka,913677,12185,933578,7716,97.86830881,1.305193567
10819,21-01-2021,08:00 AM,Kerala,790757,3524,864195,69914,91.5021494,0.407778337
10820,21-01-2021,08:00 AM,Lakshadweep,0,0,30,30,0,0
10821,21-01-2021,08:00 AM,Ladakh,9463,129,9668,76,97.87960281,1.334298717
10822,21-01-2021,08:00 AM,Madhya Pradesh,243688,3770,252466,5008,96.52309618,1.493270381
10823,21-01-2021,08:00 AM,Maharashtra,1899428,50582,1997992,47982,95.06684711,2.531641768
10824,21-01-2021,08:00 AM,Manipur,28308,367,28919,244,97.88720219,1.269061862
10825,21-01-2021,08:00 AM,Meghalaya,13440,144,13717,133,97.980608,1.049792229
10826,21-01-2021,08:00 AM,Mizoram,4268,9,4346,69,98.2052462,0.207086977
10827,21-01-2021,08:00 AM,Nagaland,11873,88,12067,106,98.3923096,0.729261623
10828,21-01-2021,08:00 AM,Odisha,330321,1902,333723,1500,98.98059169,0.569933747
10829,21-01-2021,08:00 AM,Puducherry,37798,643,38737,296,97.57596097,1.659911712
10830,21-01-2021,08:00 AM,Punjab,163211,5520,171136,2405,95.36918007,3.225504862
10831,21-01-2021,08:00 AM,Rajasthan,308985,2754,315816,4077,97.83703169,0.87202675
10832,21-01-2021,08:00 AM,Sikkim,5766,131,6057,160,95.19564141,2.162786858
10833,21-01-2021,08:00 AM,Tamil Nadu,814811,12290,832415,5314,97.88518948,1.476427023
10834,21-01-2021,08:00 AM,Telengana,287117,1584,292621,3920,98.11906869,0.541314533
10835,21-01-2021,08:00 AM,Tripura,32911,391,33339,37,98.71621824,1.172800624
10836,21-01-2021,08:00 AM,Uttarakhand,91565,1622,95192,2005,96.18980587,1.7039247
10837,21-01-2021,08:00 AM,Uttar Pradesh,581164,8591,597628,7873,97.245109,1.437516314
10838,21-01-2021,08:00 AM,West Bengal,549727,10080,566482,6675,97.04227142,1.779403406
10839,22-01-2021,08:00 AM,Andhra Pradesh,877893,7142,886557,1522,99.02273627,0.80558836
10840,22-01-2021,08:00 AM,Andaman and Nicobar Islands,4904,62,4991,25,98.25686235,1.242236025
10841,22-01-2021,08:00 AM,Arunachal Pradesh,16722,56,16816,38,99.44100856,0.333016175
10842,22-01-2021,08:00 AM,Assam,213295,1077,216940,2568,98.31981193,0.496450632
10843,22-01-2021,08:00 AM,Bihar,254023,1468,258414,2923,98.30078866,0.568080677
10844,22-01-2021,08:00 AM,Chandigarh,20162,331,20639,146,97.68884151,1.603759872
10845,22-01-2021,08:00 AM,Chhattisgarh,286277,3594,295509,5638,96.87589887,1.216206613
10846,22-01-2021,08:00 AM,Dadra and Nagar Haveli and Daman and Diu,3381,2,3393,10,99.64633068,0.058944887
10847,22-01-2021,08:00 AM,Delhi,620374,10782,633276,2120,97.96265767,1.70257518
10848,22-01-2021,08:00 AM,Goa,51090,757,52712,865,96.92290181,1.436105631
10849,22-01-2021,08:00 AM,Gujarat,247950,4372,257813,5491,96.17435893,1.695802772
10850,22-01-2021,08:00 AM,Haryana,262140,3000,266819,1679,98.24637676,1.124357711
10851,22-01-2021,08:00 AM,Himachal Pradesh,55595,970,57121,556,97.32847814,1.698149542
10852,22-01-2021,08:00 AM,Jammu and Kashmir,120729,1924,123764,1111,97.54775217,1.554571604
10853,22-01-2021,08:00 AM,Jharkhand,115989,1058,118079,1032,98.22999856,0.896010298
10854,22-01-2021,08:00 AM,Karnataka,914492,12187,934252,7573,97.88493897,1.304466033
10855,22-01-2021,08:00 AM,Kerala,796986,3545,870529,69998,91.55191843,0.407223654
10856,22-01-2021,08:00 AM,Lakshadweep,0,0,48,48,0,0
